amount,transaction_type,tx_category,device_id_hash,sim_change_frequency,network_type,new_device_login,time_since_login_seconds,is_smurf_pattern,recent_cashins_24h,is_post_downtime,receiver_risk_score,is_legit_merchant,is_mule_destination,merchant_name_risk,Token_latency_seconds,geo_velocity_kmh,distance_from_last_cashout_km,transaction_hour,is_night_transaction,cashout_interval_hours,amount_normalized,is_new_device,distance_km,time_since_last_tx,tx_count_last_10s,tx_count_last_1min,token_age,geo_speed,merchant_type,is_night,transaction_hour_legacy,merchant_risk_score,fraud_label
309.37,airtime_topup,utilities,2d8cedec,4,0,0,0,0,6,0,0.08,1,0,0,47,57.02,235.67,12.647328488858589,0,4.1,3.09,0,235.67,14878,0,6,47,57.02,0,0,12.647328488858589,0.92,1
229.09,cash_out_agent,cash_ops,2d8cedec,5,1,0,0,0,1,0,0.08,1,0,0,97,0.0,0.0,9.864403264824007,0,19.1,2.29,0,0.0,68905,0,1,97,0.0,0,0,9.864403264824007,0.92,0
219.0,cash_in_agent,cash_ops,1f72ca34,0,1,0,0,0,3,0,0.05,1,0,0,116,15.87,235.67,14.01205960449593,0,14.8,2.19,0,235.67,53447,0,3,116,15.87,0,0,14.01205960449593,0.95,0
522.49,airtime_topup,utilities,0817465c,4,0,0,0,0,2,0,0.26,1,0,0,17,42.42,358.4,5.0,1,8.4,5.22,0,358.4,30416,0,2,17,42.42,0,1,5.0,0.74,1
197.39,merchant_payment,merchant,455367c8,1,0,0,0,0,2,0,0.27,1,0,0,69,7.45,157.74,5.8424717293544175,0,21.2,1.97,0,157.74,76229,0,2,69,7.45,0,0,5.8424717293544175,0.73,0
184.73,merchant_payment,merchant,5dbdebe7,0,0,0,0,0,4,0,0.1,1,0,0,48,28.87,358.4,16.075027226128917,0,12.4,1.85,0,358.4,44696,0,4,48,28.87,0,0,16.075027226128917,0.9,0
295.38,merchant_payment,merchant,0dd6905a,5,0,1,523,0,2,0,0.02,1,0,0,53,7.81,157.74,3.0,1,20.2,2.95,1,157.74,72726,0,2,53,7.81,0,1,3.0,0.98,0
165.6,cash_in_agent,cash_ops,f4f064a3,5,1,0,0,0,2,0,0.95,1,1,0,500,10.7,104.56,8.45775689770465,0,9.8,1.66,0,104.56,35169,0,2,500,10.7,0,0,8.45775689770465,0.05,1
240.51,cash_in_agent,cash_ops,20922670,4,0,0,0,0,1,1,0.27,1,0,0,52,0.0,0.0,7.624234493615209,0,4.6,2.41,0,0.0,16439,0,1,52,0.0,0,0,7.624234493615209,0.73,1
362.5,airtime_topup,utilities,d9b603af,5,1,0,0,0,2,0,0.11,1,0,0,66,31.81,225.32,6.633924989926993,0,7.1,3.63,0,225.32,25498,0,2,66,31.81,0,0,6.633924989926993,0.89,0
300.77,p2p_transfer,p2p,28b0a075,1,0,1,686,0,3,0,0.09,1,0,0,11,66.76,472.26,5.90892504246612,0,7.1,3.01,1,472.26,25468,0,3,11,66.76,0,0,5.90892504246612,0.91,0
195.62,p2p_transfer,p2p,756791f3,1,0,0,0,0,5,0,0.01,1,0,0,14,14.21,320.87,12.426355237561088,0,22.6,1.96,0,320.87,81292,0,5,14,14.21,0,0,12.426355237561088,0.99,0
272.77,airtime_topup,utilities,69261c19,2,0,0,0,0,1,0,0.08,1,0,0,58,5.47,104.56,11.504550421592421,0,19.1,2.73,0,104.56,68799,0,1,58,5.47,0,0,11.504550421592421,0.92,0
124.72,cash_out_agent,cash_ops,076b4bed,4,0,0,0,0,0,0,0.04,1,0,0,162,10.49,235.67,13.79835531109627,0,22.5,1.25,0,235.67,80901,0,0,162,10.49,0,0,13.79835531109627,0.96,0
303.85,cash_out_agent,cash_ops,4d4eee76,5,1,0,0,0,0,0,0.11,1,0,0,8,34.25,235.67,17.9537466189652,0,6.9,3.04,0,235.67,24768,0,0,8,34.25,0,0,17.9537466189652,0.89,0
309.6,merchant_payment,merchant,fd94f6c3,12,0,1,13,0,5,0,0.75,1,0,0,8,152.55,375.18,10.175190123946289,0,22.0,3.1,1,375.18,79346,0,5,8,152.55,0,0,10.175190123946289,0.25,1
668.82,cash_in_agent,cash_ops,1e154c04,2,0,0,0,0,2,0,0.2,0,0,1,54,157.42,375.18,11.71717993305047,0,2.4,6.69,0,375.18,8580,0,2,54,157.42,1,0,11.71717993305047,0.8,1
145.46,merchant_payment,merchant,832415cc,1,1,0,0,0,3,0,0.28,1,0,0,27,0.0,0.0,18.076249762528906,0,19.7,1.45,0,0.0,71028,0,3,27,0.0,0,0,18.076249762528906,0.72,0
131.82,cash_out_agent,cash_ops,98e50474,4,0,0,0,0,5,0,0.07,1,0,0,166,12.26,157.74,23.0,1,12.9,1.32,0,157.74,46317,0,5,166,12.26,0,1,23.0,0.93,0
318.78,cash_out_agent,cash_ops,ea9c1c8a,4,1,1,839,0,1,1,0.09,1,0,0,168,0.0,0.0,13.422071558746067,0,2.9,3.19,1,0.0,10378,0,1,168,0.0,0,0,13.422071558746067,0.91,1
147.73,cash_out_agent,cash_ops,18b64d4c,0,0,0,0,0,0,0,0.02,1,0,0,103,77.49,320.87,1.0,1,4.1,1.48,0,320.87,14907,0,0,103,77.49,0,1,1.0,0.98,0
191.43,p2p_transfer,p2p,8d3a1cc1,4,0,0,0,0,5,0,0.13,1,0,0,98,15.6,325.4,9.520231276431673,0,20.9,1.91,0,325.4,75076,0,5,98,15.6,0,0,9.520231276431673,0.87,0
326.65,merchant_payment,merchant,17323a9c,2,0,0,0,0,3,0,0.28,0,0,1,87,181.49,375.18,13.672656610995446,0,2.1,3.27,0,375.18,7442,0,3,87,181.49,1,0,13.672656610995446,0.72,1
563.64,cash_in_agent,cash_ops,5c26cb07,4,1,0,0,0,4,0,0.07,1,0,0,103,17.42,375.18,5.7452567899559375,0,21.5,5.64,0,375.18,77518,0,4,103,17.42,0,0,5.7452567899559375,0.93,1
61.54,cash_in_agent,cash_ops,023037b0,0,1,0,0,0,2,0,0.29,1,0,0,17,0.0,0.0,13.407867742495686,0,20.1,0.62,0,0.0,72223,0,2,17,0.0,0,0,13.407867742495686,0.71,0
90.04,bill_payment,utilities,46eeecba,4,1,0,0,0,2,0,0.09,1,0,0,173,0.0,0.0,9.266279171313544,0,14.9,0.9,0,0.0,53504,0,2,173,0.0,0,0,9.266279171313544,0.91,0
196.18,merchant_payment,merchant,85af4d02,4,0,0,0,0,1,0,0.06,1,0,0,132,41.18,375.18,15.593415476259324,0,9.1,1.96,0,375.18,32797,0,1,132,41.18,0,0,15.593415476259324,0.94,0
97.22,merchant_payment,cash_ops,4a119fa9,3,0,0,0,1,8,1,0.3,0,1,1,27,198.12,221.18,10.356121229967254,0,13.6,0.97,0,221.18,49000,1,8,27,198.12,1,0,10.356121229967254,0.7,1
207.97,p2p_transfer,p2p,8d6e4e4a,1,0,0,0,0,1,0,0.26,0,0,1,118,38.52,472.26,7.042212294792393,0,12.3,2.08,0,472.26,44138,0,1,118,38.52,1,0,7.042212294792393,0.74,1
72.99,p2p_transfer,p2p,98e50474,4,1,0,0,0,0,0,0.07,1,0,0,124,13.55,320.87,7.216685332095906,0,23.7,0.73,0,320.87,85261,0,0,124,13.55,0,0,7.216685332095906,0.93,0
124.14,p2p_transfer,p2p,12155d79,0,0,0,0,0,0,0,0.24,1,0,0,82,68.11,375.18,10.343032693078921,0,5.5,1.24,0,375.18,19830,0,0,82,68.11,0,0,10.343032693078921,0.76,0
440.49,merchant_payment,merchant,6a44ea23,3,0,0,0,0,2,0,0.14,1,0,0,29,31.01,472.26,8.80453576835814,0,15.2,4.4,0,472.26,54829,0,2,29,31.01,0,0,8.80453576835814,0.86,0
126.89,merchant_payment,merchant,0d2407d5,0,1,0,0,0,2,0,0.16,1,0,0,102,28.37,104.56,1.0,1,3.7,1.27,0,104.56,13270,0,2,102,28.37,0,1,1.0,0.84,0
26.31,merchant_payment,merchant,57dc4b4d,0,1,0,0,0,1,0,0.88,0,1,1,50,0.0,0.0,13.818530645085882,0,4.8,0.26,0,0.0,17393,0,1,50,0.0,1,0,13.818530645085882,0.12,1
89.69,merchant_payment,merchant,46775c90,1,1,0,0,0,2,0,0.03,1,0,0,95,35.19,472.26,8.95051427282109,0,13.4,0.9,0,472.26,48307,0,2,95,35.19,0,0,8.95051427282109,0.97,0
193.08,p2p_transfer,p2p,f1942014,3,0,0,0,0,5,0,0.88,0,0,1,165,0.0,0.0,4.0,1,7.0,1.93,0,0.0,25057,0,5,165,0.0,1,1,4.0,0.12,1
417.72,airtime_topup,utilities,426d5a6b,1,0,0,0,0,1,0,0.27,1,0,0,52,10.26,157.74,0.6370202909847364,0,15.4,4.18,0,157.74,55355,0,1,52,10.26,0,0,0.6370202909847364,0.73,0
167.36,p2p_transfer,p2p,3b2dc65e,2,1,0,0,0,1,0,0.01,1,0,0,86,39.16,358.4,13.631961213542654,0,9.2,1.67,0,358.4,32951,0,1,86,39.16,0,0,13.631961213542654,0.99,0
430.54,cash_in_agent,cash_ops,1bcfb617,1,0,1,2732,0,0,0,0.3,1,0,0,147,0.0,0.0,11.248397349873231,0,7.3,4.31,1,0.0,26215,0,0,147,0.0,0,0,11.248397349873231,0.7,0
144.49,bill_payment,utilities,a8242e30,4,1,0,0,0,2,0,0.14,1,0,0,125,68.23,157.74,12.92228006948932,0,2.3,1.44,0,157.74,8323,0,2,125,68.23,0,0,12.92228006948932,0.86,0
500.0,p2p_transfer,p2p,510c103f,3,0,0,0,0,5,0,0.25,1,0,0,79,12.68,157.74,12.612271835132624,0,12.4,5.0,0,157.74,44784,0,5,79,12.68,0,0,12.612271835132624,0.75,1
248.17,p2p_transfer,p2p,2d8cedec,5,0,0,0,0,2,0,0.08,1,0,0,161,17.72,235.67,11.917809278566407,0,13.3,2.48,0,235.67,47873,0,2,161,17.72,0,0,11.917809278566407,0.92,1
92.88,merchant_payment,merchant,780b2353,4,0,1,3228,0,1,0,0.02,1,0,0,27,16.51,221.18,10.602968964255624,0,13.4,0.93,1,221.18,48214,0,1,27,16.51,0,0,10.602968964255624,0.98,0
388.61,merchant_payment,merchant,9c7b0b78,0,1,0,0,0,3,0,0.19,1,0,0,85,15.03,358.4,9.729445165754834,0,23.8,3.89,0,358.4,85850,0,3,85,15.03,0,0,9.729445165754834,0.81,0
84.94,cash_in_agent,cash_ops,25737968,5,1,1,854,0,0,0,0.23,1,0,0,162,0.0,0.0,5.0,1,19.6,0.85,1,0.0,70590,0,0,162,0.0,0,1,5.0,0.77,0
414.37,merchant_payment,merchant,95204483,5,1,1,2012,0,1,0,0.02,1,0,0,9,18.38,221.18,0.0,1,12.0,4.14,1,221.18,43330,0,1,9,18.38,0,1,0.0,0.98,0
94.91,airtime_topup,utilities,860447cf,1,0,0,0,0,0,0,0.17,1,0,0,157,74.24,157.74,4.0,1,2.1,0.95,0,157.74,7649,0,0,157,74.24,0,1,4.0,0.83,0
230.76,merchant_payment,merchant,49471c35,3,0,0,0,0,2,0,0.03,1,0,0,55,7.02,157.74,10.951782945094347,0,22.5,2.31,0,157.74,80912,0,2,55,7.02,0,0,10.951782945094347,0.97,1
172.62,bill_payment,utilities,1a1d35c7,3,0,0,0,0,4,0,0.25,1,0,0,111,175.98,358.4,12.012047758933926,0,2.0,1.73,0,358.4,7332,0,4,111,175.98,0,0,12.012047758933926,0.75,1
331.7,airtime_topup,utilities,058e36e8,3,1,0,0,0,3,0,0.16,1,0,0,45,24.62,225.32,11.937876494149538,0,9.2,3.32,0,225.32,32945,0,3,45,24.62,0,0,11.937876494149538,0.84,0
234.25,airtime_topup,utilities,b4c1b2a1,1,0,0,0,0,2,0,0.27,1,0,0,131,49.69,320.87,9.436435115836662,0,6.5,2.34,0,320.87,23246,0,2,131,49.69,0,0,9.436435115836662,0.73,1
346.8,cash_in_agent,cash_ops,121e501e,5,0,0,0,0,3,0,0.24,1,0,0,7,155.94,221.18,23.0,1,1.4,3.47,0,221.18,5106,0,3,7,155.94,0,1,23.0,0.76,1
277.45,merchant_payment,merchant,702b2b27,0,0,0,0,0,2,0,0.28,1,0,0,54,13.7,225.32,4.0,1,16.4,2.77,0,225.32,59219,0,2,54,13.7,0,1,4.0,0.72,1
548.66,airtime_topup,utilities,25325a08,3,1,0,0,0,2,0,0.18,0,0,1,21,14.3,225.32,23.0,1,15.8,5.49,0,225.32,56712,0,2,21,14.3,1,1,23.0,0.82,1
274.91,cash_out_agent,utilities,f3cec2f2,0,1,0,0,0,2,1,0.27,1,0,0,172,16.29,225.32,14.977981813639012,0,13.8,2.75,0,225.32,49787,0,2,172,16.29,0,0,14.977981813639012,0.73,0
340.48,cash_out_agent,cash_ops,50dd1913,3,0,0,0,0,3,0,0.23,1,0,0,57,27.97,320.87,10.840882727087255,0,11.5,3.4,0,320.87,41303,0,3,57,27.97,0,0,10.840882727087255,0.77,0
272.34,airtime_topup,utilities,efc3cf7e,0,0,0,0,0,1,0,0.05,1,0,0,172,0.0,0.0,7.211213466615515,0,16.4,2.72,0,0.0,59123,0,1,172,0.0,0,0,7.211213466615515,0.95,1
37.18,cash_in_agent,cash_ops,c5fbc585,4,0,0,0,0,1,0,0.01,0,0,1,50,24.73,235.67,9.839113964820505,0,9.5,0.37,0,235.67,34308,0,1,50,24.73,1,0,9.839113964820505,0.99,0
155.78,merchant_payment,merchant,eb0fb21c,2,1,0,0,0,2,0,0.24,0,0,1,138,84.28,325.4,18.086817775938506,0,3.9,1.56,0,325.4,13899,0,2,138,84.28,1,0,18.086817775938506,0.76,1
343.97,merchant_payment,merchant,b9b0523e,4,0,0,0,0,0,0,0.17,1,0,0,130,16.05,325.4,16.528631769740212,0,20.3,3.44,0,325.4,72985,0,0,130,16.05,0,0,16.528631769740212,0.83,0
100.98,cash_in_agent,cash_ops,b6dd88f1,5,0,0,0,1,2,0,1.0,0,0,1,142,0.0,0.0,14.514695336440038,0,22.0,1.01,0,0.0,79143,1,2,142,0.0,1,0,14.514695336440038,0.0,1
774.35,cash_in_agent,cash_ops,e42fb6d1,0,0,0,0,0,1,0,0.3,1,0,0,20,0.0,0.0,15.55162743715939,0,18.9,7.74,0,0.0,67990,0,1,20,0.0,0,0,15.55162743715939,0.7,0
256.3,cash_in_agent,cash_ops,2b6f34e5,5,1,0,0,0,0,0,0.02,1,0,0,79,9.61,157.74,12.37448809647707,0,16.4,2.56,0,157.74,59063,0,0,79,9.61,0,0,12.37448809647707,0.98,0
143.52,merchant_payment,merchant,592c826e,3,0,0,0,0,1,0,0.28,1,0,0,65,46.78,104.56,14.926676412622195,0,2.2,1.44,0,104.56,8046,0,1,65,46.78,0,0,14.926676412622195,0.72,0
133.18,p2p_transfer,p2p,94e39f2a,5,1,0,0,0,3,0,0.26,1,0,0,171,0.0,0.0,6.015718886735741,0,12.8,1.33,0,0.0,46192,0,3,171,0.0,0,0,6.015718886735741,0.74,0
800.0,p2p_transfer,cash_ops,6036b774,8,0,0,0,0,9,0,0.09,0,0,1,130,0.0,0.0,12.418974056188972,0,21.6,8.0,0,0.0,77911,0,9,130,0.0,1,0,12.418974056188972,0.91,1
238.68,bill_payment,utilities,af97c650,5,0,0,0,0,1,0,0.07,1,0,0,177,25.96,472.26,4.0,1,18.2,2.39,0,472.26,65489,0,1,177,25.96,0,1,4.0,0.93,0
193.58,cash_out_agent,cash_ops,b8418db9,4,0,0,0,0,0,0,0.09,0,0,1,161,46.76,325.4,22.0,1,7.0,1.94,0,325.4,25053,0,0,161,46.76,1,1,22.0,0.91,1
65.1,cash_out_agent,cash_ops,74abdb61,4,1,0,0,0,1,0,0.06,1,0,0,73,0.0,0.0,19.407015283871054,0,19.4,0.65,0,0.0,69795,0,1,73,0.0,0,0,19.407015283871054,0.94,0
175.33,merchant_payment,merchant,552ef738,5,1,0,0,0,0,0,0.04,1,0,0,88,20.99,472.26,7.717991363334746,0,22.5,1.75,0,472.26,80985,0,0,88,20.99,0,0,7.717991363334746,0.96,0
333.55,cash_in_agent,cash_ops,64436eb2,5,0,0,0,0,0,0,0.75,0,1,1,136,59.26,325.4,0.0,1,5.5,3.34,0,325.4,19769,0,0,136,59.26,1,1,0.0,0.25,1
397.55,bill_payment,utilities,75b18784,0,0,1,425,0,2,0,0.19,0,0,1,23,4.49,104.56,8.041459910840631,0,23.3,3.98,1,104.56,83745,0,2,23,4.49,1,0,8.041459910840631,0.81,1
366.12,cash_out_agent,cash_ops,f0fcd136,3,0,0,0,0,2,0,0.25,1,0,0,171,17.94,375.18,17.2560126670632,0,20.9,3.66,0,375.18,75294,0,2,171,17.94,0,0,17.2560126670632,0.75,0
434.77,merchant_payment,merchant,e8551c80,2,0,0,0,0,0,0,0.14,1,0,0,149,17.65,320.87,22.0,1,18.2,4.35,0,320.87,65454,0,0,149,17.65,0,1,22.0,0.86,1
436.02,cash_out_agent,cash_ops,30d2dcb2,4,0,0,0,0,1,0,0.22,1,0,0,22,41.68,358.4,16.512024441463634,0,8.6,4.36,0,358.4,30956,0,1,22,41.68,0,0,16.512024441463634,0.78,1
392.43,cash_out_agent,p2p,d0ff1cbd,4,0,0,0,0,2,1,0.15,0,0,1,68,11.92,235.67,14.996151558251825,0,19.8,3.92,0,235.67,71172,0,2,68,11.92,1,0,14.996151558251825,0.85,1
122.14,merchant_payment,merchant,58876317,1,0,0,0,0,3,0,0.29,1,0,0,57,16.44,375.18,12.724939353866697,0,22.8,1.22,0,375.18,82140,0,3,57,16.44,0,0,12.724939353866697,0.71,0
418.31,cash_in_agent,cash_ops,5f27531d,2,0,0,0,0,2,0,0.13,1,0,0,131,8.96,157.74,9.314903398755181,0,17.6,4.18,0,157.74,63402,0,2,131,8.96,0,0,9.314903398755181,0.87,1
387.57,cash_out_agent,p2p,0756f4e4,0,1,0,0,0,1,1,0.07,1,0,0,54,17.35,221.18,11.086097442145883,0,12.8,3.88,0,221.18,45904,0,1,54,17.35,0,0,11.086097442145883,0.93,1
339.21,merchant_payment,merchant,183cc986,4,0,0,0,0,0,0,0.14,1,0,0,60,0.0,0.0,7.084405967422557,0,15.6,3.39,0,0.0,56092,0,0,60,0.0,0,0,7.084405967422557,0.86,0
91.87,cash_in_agent,cash_ops,a3d75956,5,0,0,0,0,1,0,0.79,0,0,1,255,20.36,472.26,9.320791230560959,0,23.2,0.92,0,472.26,83513,0,1,255,20.36,1,0,9.320791230560959,0.21,1
171.57,bill_payment,utilities,77181664,1,0,0,0,0,1,0,0.22,1,0,0,9,91.53,472.26,4.0,1,5.2,1.72,0,472.26,18574,0,1,9,91.53,0,1,4.0,0.78,0
157.63,airtime_topup,utilities,be04e0fe,4,0,0,0,0,1,0,0.23,1,0,0,138,131.21,375.18,16.875236198192134,0,2.9,1.58,0,375.18,10294,0,1,138,131.21,0,0,16.875236198192134,0.77,1
105.94,cash_in_agent,cash_ops,fd22afe2,1,0,0,0,0,1,0,0.07,1,0,0,8,5.13,104.56,1.0,1,20.4,1.06,0,104.56,73412,0,1,8,5.13,0,1,1.0,0.93,0
364.26,p2p_transfer,p2p,c5fbc585,3,0,0,0,0,5,0,0.01,1,0,0,21,16.59,235.67,16.35443694880755,0,14.2,3.64,0,235.67,51131,0,5,21,16.59,0,0,16.35443694880755,0.99,0
548.55,bill_payment,utilities,c7490c17,5,0,1,3479,0,0,0,0.28,1,0,0,73,6.92,157.74,22.0,1,22.8,5.49,1,157.74,82113,0,0,73,6.92,0,1,22.0,0.72,0
66.37,cash_out_agent,cash_ops,0dd6905a,5,0,0,0,0,3,0,0.02,1,0,0,148,15.56,320.87,4.0,1,20.6,0.66,0,320.87,74220,0,3,148,15.56,0,1,4.0,0.98,0
476.51,cash_in_agent,cash_ops,8ba80725,2,1,0,0,0,2,0,0.19,1,0,0,48,355.38,472.26,11.169885318243308,0,1.3,4.77,0,472.26,4784,0,2,48,355.38,0,0,11.169885318243308,0.81,1
149.06,merchant_payment,merchant,4d46cb49,5,0,0,0,0,2,0,0.06,1,0,0,32,12.4,221.18,11.642147100164662,0,17.8,1.49,0,221.18,64211,0,2,32,12.4,0,0,11.642147100164662,0.94,0
292.49,merchant_payment,merchant,9283a07c,0,1,0,0,0,2,0,0.19,1,0,0,103,26.78,325.4,10.620152227667953,0,12.1,2.92,0,325.4,43739,0,2,103,26.78,0,0,10.620152227667953,0.81,0
131.91,bill_payment,utilities,4fab45d4,0,1,0,0,0,3,0,0.3,1,0,0,96,25.13,221.18,15.016134188029804,0,8.8,1.32,0,221.18,31686,0,3,96,25.13,0,0,15.016134188029804,0.7,0
409.6,cash_in_agent,cash_ops,9694e912,2,0,0,0,0,4,0,0.21,1,0,0,124,16.18,325.4,7.13899631477475,0,20.1,4.1,0,325.4,72379,0,4,124,16.18,0,0,7.13899631477475,0.79,1
77.97,airtime_topup,utilities,04328143,4,0,0,0,0,1,0,0.22,0,0,1,131,16.97,375.18,3.0,1,22.1,0.78,0,375.18,79595,0,1,131,16.97,1,1,3.0,0.78,1
279.35,cash_out_agent,p2p,efd51d97,2,1,0,0,0,3,1,0.03,1,0,0,115,312.71,358.4,10.240103481883425,0,1.1,2.79,0,358.4,4126,0,3,115,312.71,0,0,10.240103481883425,0.97,1
151.78,cash_in_agent,cash_ops,6d2c84df,5,0,0,0,0,0,0,0.29,1,0,0,95,60.18,375.18,3.0,1,6.2,1.52,0,375.18,22442,0,0,95,60.18,0,1,3.0,0.71,0
175.91,p2p_transfer,p2p,702b2b27,1,1,0,0,0,1,0,0.28,1,0,0,10,19.98,472.26,14.349928304737015,0,23.6,1.76,0,472.26,85104,0,1,10,19.98,0,0,14.349928304737015,0.72,0
69.61,bill_payment,utilities,f307a6df,5,0,0,0,0,4,0,0.22,1,0,0,6,24.72,472.26,12.592703167167594,0,19.1,0.7,0,472.26,68783,0,4,6,24.72,0,0,12.592703167167594,0.78,0
634.62,airtime_topup,utilities,53ee8bb3,3,0,0,0,0,1,0,0.06,1,0,0,132,0.0,0.0,5.1512588471502205,0,7.8,6.35,0,0.0,27913,0,1,132,0.0,0,0,5.1512588471502205,0.94,0
79.04,cash_out_agent,cash_ops,023037b0,2,0,0,0,0,1,0,0.29,1,0,0,25,32.83,325.4,0.0,1,9.9,0.79,0,325.4,35685,0,1,25,32.83,0,1,0.0,0.71,0
285.55,cash_out_agent,p2p,47617b6d,4,1,0,0,0,2,1,0.07,1,0,0,109,0.0,0.0,10.740494657780877,0,7.7,2.86,0,0.0,27772,0,2,109,0.0,0,0,10.740494657780877,0.93,0
149.72,airtime_topup,utilities,29093179,1,0,0,0,0,4,0,0.24,0,0,1,81,37.05,472.26,5.0,1,12.7,1.5,0,472.26,45892,0,4,81,37.05,1,1,5.0,0.76,1
86.5,p2p_transfer,p2p,b00a6248,2,0,0,0,0,7,0,0.11,1,0,0,179,171.28,221.18,13.510688527274244,0,18.7,0.87,0,221.18,67190,0,7,179,171.28,0,0,13.510688527274244,0.89,1
445.53,p2p_transfer,p2p,7c5c7a03,4,0,1,3496,0,3,0,0.26,1,0,0,78,0.0,0.0,11.498061308766394,0,17.7,4.46,1,0.0,63697,0,3,78,0.0,0,0,11.498061308766394,0.74,1
610.99,cash_in_agent,cash_ops,0c29cc3d,8,0,0,0,0,2,0,1.0,1,1,0,119,204.7,221.18,18.58966546791455,0,14.7,6.11,0,221.18,52776,0,2,119,204.7,0,0,18.58966546791455,0.0,1
91.85,bill_payment,utilities,4190fa18,3,0,0,0,0,2,0,0.01,1,0,0,77,13.2,235.67,9.619946078589052,0,17.9,0.92,0,235.67,64288,0,2,77,13.2,0,0,9.619946078589052,0.99,0
353.79,merchant_payment,cash_ops,fd94f6c3,1,0,0,0,0,9,0,0.75,0,0,1,61,0.0,0.0,2.0,1,22.4,3.54,0,0.0,80465,0,9,61,0.0,1,1,2.0,0.25,1
59.37,cash_in_agent,cash_ops,ca1de0bf,3,0,1,687,0,1,0,0.2,1,0,0,76,63.89,375.18,8.099322517021415,0,5.9,0.59,1,375.18,21139,0,1,76,63.89,0,0,8.099322517021415,0.8,0
407.52,cash_in_agent,cash_ops,793fc3c5,3,0,0,0,0,2,0,0.08,1,0,0,179,34.73,325.4,5.0,1,9.4,4.08,0,325.4,33734,0,2,179,34.73,0,1,5.0,0.92,1
600.0,p2p_transfer,p2p,24e72531,11,0,0,0,1,1,0,0.43,0,0,1,221,17.88,320.87,15.56599623132902,0,17.9,6.0,0,320.87,64595,1,1,221,17.88,1,0,15.56599623132902,0.57,1
376.08,merchant_payment,merchant,8b3b908e,3,0,0,0,0,4,0,0.14,1,0,0,52,70.0,320.87,13.162090947832436,0,4.6,3.76,0,320.87,16501,0,4,52,70.0,0,0,13.162090947832436,0.86,0
190.2,cash_out_agent,cash_ops,dfa0f3e8,1,0,0,0,0,3,0,0.07,1,0,0,140,17.33,235.67,14.708708609635604,0,13.6,1.9,0,235.67,48957,0,3,140,17.33,0,0,14.708708609635604,0.93,0
38.67,cash_out_agent,cash_ops,18a04492,2,0,0,0,0,1,0,0.1,1,0,0,140,12.05,157.74,10.061984250311157,0,13.1,0.39,0,157.74,47133,0,1,140,12.05,0,0,10.061984250311157,0.9,0
37.67,cash_in_agent,cash_ops,e26fde87,2,0,0,0,0,2,0,0.11,1,0,0,145,56.22,221.18,15.685627774503995,0,3.9,0.38,0,221.18,14163,0,2,145,56.22,0,0,15.685627774503995,0.89,0
259.95,cash_in_agent,cash_ops,ef416549,5,1,0,0,0,4,0,0.23,1,0,0,149,9.55,157.74,10.282195413515932,0,16.5,2.6,0,157.74,59471,0,4,149,9.55,0,0,10.282195413515932,0.77,0
94.29,airtime_topup,utilities,194b8109,5,1,0,0,0,0,0,0.05,1,0,0,132,16.85,325.4,13.619568507715067,0,19.3,0.94,0,325.4,69541,0,0,132,16.85,0,0,13.619568507715067,0.95,0
428.91,cash_in_agent,cash_ops,3188ef28,4,0,1,2871,0,1,0,0.29,1,0,0,145,0.0,0.0,10.243377561840136,0,20.7,4.29,1,0.0,74695,0,1,145,0.0,0,0,10.243377561840136,0.71,1
482.24,merchant_payment,merchant,1d1f71df,3,1,0,0,0,1,0,0.26,1,0,0,134,38.71,325.4,1.0,1,8.4,4.82,0,325.4,30262,0,1,134,38.71,0,1,1.0,0.74,0
500.0,p2p_transfer,p2p,32ab9575,1,0,0,0,0,3,0,0.05,1,0,0,74,13.45,221.18,10.799046130494748,0,16.4,5.0,0,221.18,59209,0,3,74,13.45,0,0,10.799046130494748,0.95,1
100.19,cash_in_agent,cash_ops,fbb7bca7,3,0,0,0,0,2,0,0.21,1,0,0,80,0.0,0.0,15.840921779032618,0,5.0,1.0,0,0.0,17972,0,2,80,0.0,0,0,15.840921779032618,0.79,0
185.0,cash_out_agent,cash_ops,8eca5a4f,3,1,0,0,0,6,0,0.12,1,0,0,97,27.9,375.18,7.2368006944436924,0,13.4,1.85,0,375.18,48402,0,6,97,27.9,0,0,7.2368006944436924,0.88,0
206.03,p2p_transfer,p2p,50dd1913,3,1,0,0,0,1,0,0.23,1,0,0,27,14.47,235.67,13.436409697312085,0,16.3,2.06,0,235.67,58651,0,1,27,14.47,0,0,13.436409697312085,0.77,0
62.64,cash_in_agent,cash_ops,89600d83,3,1,0,0,0,1,0,0.17,1,0,0,162,14.47,320.87,7.89944317852922,0,22.2,0.63,0,320.87,79845,0,1,162,14.47,0,0,7.89944317852922,0.83,0
723.82,cash_in_agent,cash_ops,c22a5e6f,3,0,0,0,0,3,0,0.2,1,0,0,166,7.26,104.56,11.722909961019608,0,14.4,7.24,0,104.56,51838,0,3,166,7.26,0,0,11.722909961019608,0.8,1
284.11,cash_out_agent,cash_ops,1bd086ba,4,0,0,0,0,2,0,0.13,1,0,0,154,13.09,221.18,0.0,1,16.9,2.84,0,221.18,60811,0,2,154,13.09,0,1,0.0,0.87,1
